instance_id,window_accuracy,window_kappa,cumulative_accuracy,cumulative_kappa,region_already_present
207,-1,-1,78.18181818181819,-0.0426540284360184,1
208,-1,-1,78.18181818181819,-0.0426540284360184,1
209,-1,-1,78.18181818181819,-0.0426540284360184,1
210,-1,-1,78.18181818181819,-0.0426540284360184,1
211,-1,-1,78.18181818181819,-0.0426540284360184,1
212,-1,-1,78.18181818181819,-0.0426540284360184,1
213,-1,-1,78.57142857142857,-0.04186046511627927,1
214,-1,-1,78.57142857142857,-0.04186046511627927,1
215,-1,-1,78.57142857142857,-0.04186046511627927,1
216,-1,-1,78.57142857142857,-0.04186046511627927,1
217,-1,-1,78.94736842105263,-0.0410958904109585,1
218,-1,-1,79.3103448275862,-0.04035874439461912,1
219,-1,-1,79.66101694915254,-0.03964757709251085,1
220,-1,-1,79.66101694915254,-0.03964757709251085,1
221,-1,-1,79.66101694915254,-0.03964757709251085,1
222,-1,-1,80.0,-0.0389610389610387,1
223,-1,-1,80.0,-0.0389610389610387,1
224,-1,-1,80.32786885245902,-0.03829787234042515,1
225,-1,-1,80.64516129032258,-0.03765690376569069,1
226,-1,-1,80.95238095238095,-0.03703703703703645,1
227,-1,-1,80.95238095238095,-0.03703703703703645,1
228,-1,-1,80.95238095238095,-0.03703703703703645,1
229,-1,-1,80.95238095238095,-0.03703703703703645,1
230,-1,-1,80.95238095238095,-0.03703703703703645,1
231,-1,-1,80.95238095238095,-0.03703703703703645,1
232,-1,-1,80.95238095238095,-0.03703703703703645,1
233,-1,-1,81.25,-0.03643724696356275,1
234,-1,-1,81.25,-0.03643724696356275,1
235,-1,-1,81.53846153846153,-0.035856573705180014,1
236,-1,-1,81.81818181818183,-0.03529411764705904,1
237,-1,-1,81.81818181818183,-0.03529411764705904,1
238,-1,-1,81.81818181818183,-0.03529411764705904,1
239,-1,-1,82.08955223880598,-0.03474903474903426,1
240,-1,-1,82.08955223880598,-0.03474903474903426,1
241,-1,-1,82.08955223880598,-0.03474903474903426,1
242,-1,-1,82.08955223880598,-0.03474903474903426,1
243,-1,-1,82.08955223880598,-0.03474903474903426,1
244,-1,-1,82.08955223880598,-0.03474903474903426,1
245,-1,-1,82.08955223880598,-0.03474903474903426,1
246,-1,-1,82.08955223880598,-0.03474903474903426,1
247,-1,-1,82.08955223880598,-0.03474903474903426,1
248,-1,-1,82.35294117647058,-0.034220532319392254,1
249,-1,-1,82.35294117647058,-0.034220532319392254,1
250,-1,-1,82.35294117647058,-0.034220532319392254,1
251,-1,-1,82.35294117647058,-0.034220532319392254,1
252,-1,-1,82.35294117647058,-0.034220532319392254,1
253,-1,-1,82.35294117647058,-0.034220532319392254,1
254,-1,-1,82.6086956521739,-0.03370786516853898,1
255,-1,-1,82.85714285714286,-0.033210332103320764,1
256,-1,-1,82.85714285714286,-0.033210332103320764,1
257,-1,-1,82.85714285714286,-0.033210332103320764,1
258,-1,-1,82.85714285714286,-0.033210332103320764,1
259,-1,-1,82.85714285714286,-0.033210332103320764,1
260,-1,-1,83.09859154929578,-0.032727272727272286,1
261,-1,-1,83.09859154929578,-0.032727272727272286,1
262,-1,-1,83.33333333333334,-0.032258064516129274,1
263,-1,-1,83.33333333333334,-0.032258064516129274,1
264,-1,-1,83.33333333333334,-0.032258064516129274,1
265,-1,-1,83.33333333333334,-0.032258064516129274,1
266,-1,-1,83.33333333333334,-0.032258064516129274,1
267,-1,-1,83.33333333333334,-0.032258064516129274,1
268,-1,-1,83.33333333333334,-0.032258064516129274,1
269,-1,-1,83.56164383561644,-0.031802120141341844,1
270,-1,-1,83.56164383561644,-0.031802120141341844,1
271,-1,-1,83.56164383561644,-0.031802120141341844,1
272,-1,-1,83.56164383561644,-0.031802120141341844,1
273,-1,-1,83.56164383561644,-0.031802120141341844,1
274,-1,-1,83.56164383561644,-0.031802120141341844,1
275,-1,-1,83.56164383561644,-0.031802120141341844,1
276,-1,-1,83.56164383561644,-0.031802120141341844,1
277,-1,-1,83.56164383561644,-0.031802120141341844,1
278,-1,-1,83.56164383561644,-0.031802120141341844,1
279,-1,-1,83.56164383561644,-0.031802120141341844,1
280,-1,-1,83.56164383561644,-0.031802120141341844,1
281,-1,-1,83.56164383561644,-0.031802120141341844,1
282,-1,-1,83.78378378378379,-0.03135888501742157,1
283,-1,-1,83.78378378378379,-0.03135888501742157,1
284,-1,-1,84.0,-0.030927835051546563,1
285,-1,-1,84.0,-0.030927835051546563,1
286,-1,-1,84.0,-0.030927835051546563,1
287,-1,-1,84.0,-0.030927835051546563,1
288,-1,-1,84.0,-0.030927835051546563,1
289,-1,-1,84.0,-0.030927835051546563,1
290,-1,-1,84.21052631578947,-0.03050847457627097,1
291,-1,-1,84.21052631578947,-0.03050847457627097,1
292,-1,-1,84.21052631578947,-0.03050847457627097,1
293,-1,-1,84.21052631578947,-0.03050847457627097,1
294,-1,-1,84.21052631578947,-0.03050847457627097,1
295,-1,-1,84.21052631578947,-0.03050847457627097,1
296,-1,-1,84.21052631578947,-0.03050847457627097,1
297,-1,-1,84.21052631578947,-0.03050847457627097,1
298,-1,-1,84.21052631578947,-0.03050847457627097,1
299,-1,-1,84.4155844155844,-0.030100334448160654,1
300,-1,-1,84.61538461538461,-0.029702970297029476,1
301,-1,-1,84.61538461538461,-0.029702970297029476,1
302,-1,-1,84.61538461538461,-0.029702970297029476,1
303,-1,-1,84.61538461538461,-0.029702970297029476,1
304,-1,-1,84.61538461538461,-0.029702970297029476,1
305,-1,-1,84.61538461538461,-0.029702970297029476,1
306,-1,-1,84.61538461538461,-0.029702970297029476,1
307,-1,-1,84.61538461538461,-0.029702970297029476,1
308,-1,-1,84.81012658227847,-0.029315960912052085,1
309,-1,-1,84.81012658227847,-0.029315960912052085,1
310,-1,-1,84.81012658227847,-0.029315960912052085,1
311,-1,-1,84.81012658227847,-0.029315960912052085,1
312,-1,-1,84.81012658227847,-0.029315960912052085,1
313,-1,-1,84.81012658227847,-0.029315960912052085,1
314,-1,-1,84.81012658227847,-0.029315960912052085,1
315,-1,-1,84.81012658227847,-0.029315960912052085,1
316,-1,-1,84.81012658227847,-0.029315960912052085,1
317,-1,-1,85.0,-0.02893890675241191,1
318,-1,-1,85.0,-0.02893890675241191,1
319,-1,-1,85.0,-0.02893890675241191,1
320,-1,-1,85.18518518518519,-0.028571428571427648,1
321,-1,-1,85.18518518518519,-0.028571428571427648,1
322,-1,-1,85.36585365853658,-0.028213166144200937,1
323,-1,-1,85.36585365853658,-0.028213166144200937,1
324,-1,-1,85.36585365853658,-0.028213166144200937,1
325,-1,-1,85.36585365853658,-0.028213166144200937,1
326,-1,-1,85.36585365853658,-0.028213166144200937,1
327,-1,-1,85.54216867469879,-0.027863777089783652,1
328,-1,-1,85.71428571428571,-0.02752293577981746,1
329,-1,-1,85.71428571428571,-0.02752293577981746,1
330,-1,-1,85.88235294117646,-0.02719033232628474,1
331,-1,-1,85.88235294117646,-0.02719033232628474,1
332,-1,-1,86.04651162790698,-0.02686567164179214,1
333,-1,-1,86.20689655172413,-0.0265486725663726,1
334,-1,-1,86.20689655172413,-0.0265486725663726,1
335,-1,-1,86.20689655172413,-0.0265486725663726,1
336,-1,-1,86.20689655172413,-0.0265486725663726,1
337,-1,-1,86.20689655172413,-0.0265486725663726,1
338,-1,-1,86.20689655172413,-0.0265486725663726,1
339,-1,-1,86.20689655172413,-0.0265486725663726,1
340,-1,-1,86.36363636363636,-0.026239067055393413,1
341,-1,-1,86.36363636363636,-0.026239067055393413,1
342,-1,-1,86.36363636363636,-0.026239067055393413,1
343,-1,-1,86.36363636363636,-0.026239067055393413,1
344,-1,-1,86.36363636363636,-0.026239067055393413,1
345,-1,-1,86.36363636363636,-0.026239067055393413,1
346,-1,-1,86.36363636363636,-0.026239067055393413,1
347,-1,-1,86.36363636363636,-0.026239067055393413,1
348,-1,-1,86.51685393258427,-0.025936599423631367,1
349,-1,-1,86.66666666666667,-0.02564102564102538,1
350,-1,-1,86.66666666666667,-0.02564102564102538,1
351,-1,-1,86.66666666666667,-0.02564102564102538,1
352,-1,-1,86.66666666666667,-0.02564102564102538,1
353,-1,-1,86.66666666666667,-0.02564102564102538,1
354,-1,-1,86.66666666666667,-0.02564102564102538,1
355,-1,-1,86.66666666666667,-0.02564102564102538,1
356,-1,-1,86.66666666666667,-0.02564102564102538,1
357,-1,-1,86.66666666666667,-0.02564102564102538,1
358,-1,-1,86.81318681318682,-0.025352112676056242,1
359,-1,-1,86.81318681318682,-0.025352112676056242,1
360,-1,-1,86.81318681318682,-0.025352112676056242,1
361,-1,-1,86.95652173913044,-0.025069637883008485,1
362,-1,-1,87.09677419354838,-0.024793388429752275,1
363,-1,-1,87.09677419354838,-0.024793388429752275,1
364,-1,-1,87.09677419354838,-0.024793388429752275,1
365,-1,-1,87.09677419354838,-0.024793388429752275,1
366,-1,-1,87.09677419354838,-0.024793388429752275,1
367,-1,-1,87.09677419354838,-0.024793388429752275,1
368,-1,-1,87.2340425531915,-0.024523160762942565,1
369,-1,-1,87.2340425531915,-0.024523160762942565,1
370,-1,-1,87.2340425531915,-0.024523160762942565,1
371,-1,-1,87.2340425531915,-0.024523160762942565,1
372,-1,-1,87.36842105263159,-0.02425876010781678,1
373,-1,-1,87.36842105263159,-0.02425876010781678,1
374,-1,-1,87.36842105263159,-0.02425876010781678,1
375,-1,-1,87.36842105263159,-0.02425876010781678,1
376,-1,-1,87.36842105263159,-0.02425876010781678,1
377,-1,-1,87.36842105263159,-0.02425876010781678,1
378,-1,-1,87.36842105263159,-0.02425876010781678,1
379,-1,-1,87.36842105263159,-0.02425876010781678,1
380,-1,-1,87.36842105263159,-0.02425876010781678,1
381,-1,-1,87.5,-0.024,1
382,-1,-1,87.5,-0.024,1
383,-1,-1,87.62886597938144,-0.023746701846965746,1
384,-1,-1,87.75510204081633,-0.023498694516971133,1
385,-1,-1,87.75510204081633,-0.023498694516971133,1
386,-1,-1,87.75510204081633,-0.023498694516971133,1
387,88.0,0.1111111111111112,87.87878787878788,-0.023255813953488615,1
388,88.0,0.1111111111111112,88.0,-0.023017902813299546,1
389,88.0,0.1111111111111112,88.11881188118812,-0.022784810126582667,1
390,88.0,0.1111111111111112,88.23529411764706,-0.022556390977443462,1
391,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
392,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
393,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
394,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
395,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
396,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
397,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
