instance_id,window_accuracy,window_kappa,cumulative_accuracy,cumulative_kappa,region_already_present
115,72.0,0.15789473684210523,75.0,0.16025961058412388,1
116,72.0,0.15789473684210523,75.21367521367522,0.16077170418006417,1
117,72.0,0.15789473684210523,75.42372881355932,0.16127450980392136,1
118,72.0,0.15789473684210523,75.63025210084034,0.16176827787223708,1
119,72.0,0.15789473684210523,75.83333333333333,0.16225324987963405,1
120,72.0,0.15789473684210523,76.03305785123968,0.16272965879265086,1
121,72.0,0.15789473684210523,76.22950819672131,0.16319772942289476,1
122,72.0,0.15789473684210523,76.42276422764228,0.16365767878077409,1
123,72.0,0.15789473684210523,76.61290322580645,0.16410971641097188,1
124,72.0,0.15789473684210523,76.0,0.15502478593961233,1
125,72.0,0.15789473684210523,76.19047619047619,0.15549597855227865,1
126,72.0,0.15789473684210523,76.37795275590551,0.15595923792645083,1
127,72.0,0.15789473684210523,76.5625,0.15641476274165203,1
128,72.0,0.15789473684210523,76.74418604651163,0.15686274509803944,1
129,72.0,0.15789473684210523,76.92307692307693,0.15730337078651702,1
130,72.0,0.15789473684210523,76.33587786259542,0.15130616509926886,1
131,72.0,0.15789473684210523,76.51515151515152,0.1517412935323385,1
132,72.0,0.15789473684210523,76.69172932330827,0.15216944273082467,1
133,72.0,0.15789473684210523,76.86567164179104,0.15259077927376608,1
134,72.0,0.15789473684210523,77.03703703703704,0.15300546448087424,1
135,72.0,0.15789473684210523,77.20588235294117,0.15341365461847403,1
136,72.0,0.15789473684210523,77.37226277372264,0.15381550109583603,1
137,72.0,0.15789473684210523,77.53623188405797,0.15421115065243174,1
138,72.0,0.15789473684210523,77.6978417266187,0.15460074553659053,1
139,72.0,0.15789473684210523,77.85714285714286,0.15498442367601262,1
140,72.0,0.15789473684210523,78.01418439716312,0.15536231884057997,1
141,72.0,0.15789473684210523,78.16901408450704,0.1557345607978516,1
142,72.0,0.15789473684210523,78.32167832167832,0.15610127546164113,1
143,72.0,0.15789473684210523,78.47222222222221,0.15646258503401367,1
144,72.0,0.15789473684210523,78.62068965517241,0.1568186081410622,1
145,72.0,0.15789473684210523,78.08219178082192,0.14884314082710862,1
146,72.0,0.15789473684210523,78.2312925170068,0.1492132392837763,1
147,72.0,0.15789473684210523,78.37837837837837,0.14957802118872315,1
148,72.0,0.15789473684210523,78.52348993288591,0.1499376002852555,1
149,72.0,0.15789473684210523,78.66666666666666,0.1502920870950609,1
150,72.0,0.15789473684210523,78.80794701986756,0.15064158903146455,1
151,72.0,0.15789473684210523,78.94736842105263,0.1509862105079422,1
152,72.0,0.15789473684210523,78.43137254901961,0.14351145038167953,1
153,72.0,0.15789473684210523,78.57142857142857,0.1438679245283019,1
154,72.0,0.15789473684210523,78.70967741935485,0.1442195081144387,1
155,72.0,0.15789473684210523,78.84615384615384,0.14456630109671,1
156,72.0,0.15789473684210523,78.343949044586,0.13930990003224772,1
157,72.0,0.15789473684210523,78.48101265822784,0.13965406790518858,1
158,72.0,0.15789473684210523,78.61635220125787,0.13999363665287934,1
159,72.0,0.15789473684210523,78.75,0.14032869785082167,1
160,72.0,0.15789473684210523,78.88198757763976,0.1406593406593409,1
161,72.0,0.15789473684210523,79.01234567901234,0.1409856519026823,1
162,72.0,0.15789473684210523,79.14110429447852,0.1413077161450261,1
163,72.0,0.15789473684210523,79.26829268292683,0.14162561576354715,1
164,72.0,0.15789473684210523,79.39393939393939,0.14193943101866005,1
165,72.0,0.15789473684210523,79.51807228915662,0.1422492401215807,1
166,72.0,0.15789473684210523,79.64071856287424,0.14255511929930514,1
167,72.0,0.15789473684210523,79.76190476190477,0.14285714285714327,1
168,72.0,0.15789473684210523,79.88165680473372,0.14315538323889015,1
169,72.0,0.15789473684210523,80.0,0.1434499110847659,1
170,72.0,0.15789473684210523,80.11695906432749,0.1437407952871872,1
171,72.0,0.15789473684210523,80.23255813953489,0.14402810304449645,1
172,72.0,0.15789473684210523,80.34682080924856,0.1443118999127146,1
173,72.0,0.15789473684210523,80.45977011494253,0.14459224985540778,1
174,72.0,0.15789473684210523,80.57142857142857,0.14486921529175034,1
175,72.0,0.15789473684210523,80.68181818181817,0.14514285714285693,1
176,72.0,0.15789473684210523,80.7909604519774,0.14541323487645558,1
177,72.0,0.15789473684210523,80.89887640449437,0.1456804065499716,1
178,72.0,0.15789473684210523,81.00558659217877,0.14594442885209083,1
179,72.0,0.15789473684210523,81.11111111111111,0.14620535714285698,1
180,72.0,0.15789473684210523,81.21546961325967,0.146463245492372,1
181,72.0,0.15789473684210523,81.31868131868131,0.14671814671814673,1
182,72.0,0.15789473684210523,81.4207650273224,0.1469701124211678,1
183,72.0,0.15789473684210523,81.52173913043478,0.14721919302071948,1
184,72.0,0.15789473684210523,81.08108108108108,0.1422704994038944,1
185,72.0,0.15789473684210523,81.18279569892472,0.1425184404636459,1
186,72.0,0.15789473684210523,81.28342245989305,0.14276358873608352,1
187,72.0,0.15789473684210523,81.38297872340425,0.14300599114352724,1
188,72.0,0.15789473684210523,81.48148148148148,0.14324569356301003,1
189,72.0,0.15789473684210523,81.57894736842105,0.14348274085522922,1
190,72.0,0.15789473684210523,81.67539267015707,0.143717176892532,1
191,72.0,0.15789473684210523,81.77083333333334,0.1439490445859874,1
192,72.0,0.15789473684210523,81.86528497409327,0.14417838591156756,1
193,72.0,0.15789473684210523,81.95876288659794,0.14440524193548354,1
194,72.0,0.15789473684210523,82.05128205128204,0.14462965283870138,1
195,72.0,0.15789473684210523,82.14285714285714,0.1448516579406628,1
196,72.0,0.15789473684210523,82.23350253807106,0.14507129572225666,1
197,72.0,0.15789473684210523,82.32323232323232,0.14528860384805134,1
198,72.0,0.15789473684210523,82.41206030150754,0.14550361918782975,1
199,93.0,-0.017441860465114336,82.5,0.1457163778374417,1
200,93.0,-0.017441860465114336,82.58706467661692,0.14592691513900719,1
201,93.0,-0.017441860465114336,82.67326732673267,0.1461352657004828,1
202,93.0,-0.017441860465114336,82.75862068965517,0.14634146341463444,1
